,query,intent
22473,오늘 주문하면 내일 받을 수 있나요 ?,6
22474,마지막의 마지막까지 미루시네 . 금요일에는 출고해 주시나요 ?,6
22475,오늘 발송 안 되나요 ?,6
22476,솜사탕 한복 슈트민트 컬러 S사이즈 오늘 주문시 다음 주 목요일까지 받을 수 있나요 ?,6
22477,방금 결제까지 했어요 오늘 발송될까요 ?,6
22478,금요일 도착 확률 90퍼센트 이상인데 받을 수 있겠죠 ?,6
22479,배송배송을 3월 3일 이후에 도착하게 가능할까요 ?,6
22480,목요일까지 받을 수 있나요 ?,6
22481,오전 10시 전에 송금 완료했는데 오늘 발송될까요 ?,6
22482,방금 주문했습니다 .  월요일 바로 출고 가능할까요 ?,6
22483,배송이요 화요일까지 받을 수 있나요 ?,6
22484,12일에 결재했는데 배송 중 비중만 계속 있구 배송은 안 해주나요 ?,6
22485,지금 주문하면 낼 받을 수 있을까요 ?,6
22486,내일까지 배송될까요 ?,6
22487,제주 추가배송이 없나요 ?,6
22488,4월 21일 주문하였고 5월 10일 백일인데 받을 수 있겠죠 ?,6
22489,수요일에 입고 가야 하는데 화요일에 받을 수 있을까요 ?,6
22490,다음 주 월요일 22일까지 받을 수 있을까요 ?,6
22491,방금 막시켰는데요목요일까지 받을 수 있을까요 ?,6
22492,오늘 출고될까요 ?,6
22493,오늘 배송될까요 ?,6
22494,배송문의제 방금 구매를 했고 월요일 날 입금을 하려고 하는데요 배송 날짜는 2월 7일로 맞추어보내주실 수 있으세요 ?,6
22495,2일까지 받을 수 있나요 ?,6
22496,배송이요 지금 주문했는데 오늘 출고 가능할까요 ?,6
22497,목요일 날까지는 받아야 해서요금요일날 가져가야 해서 전화를 햇는 대안 받으시네요목요일 날까지 받을 수 있을까요 ?,6
22498,오늘 발송될까요 ?,6
22499,혹시 제가 주문한 상품이 당일 발송 가능할까요 ?,6
22500,내일 도착 가능하다고 해서 주문했는데 가능하겠죠 ?,6
22501,빠른 배송금요일에 딸아이가 앞치마 가져가야 하는데 낼까지 배송될까요 ?,6
22502,1 . 1일 신정날 도택배받아볼 수 있나요 ?,6
22503,이번 주까지 받아볼 수 있을까요 ?,6
22504,방금 주문한 80번 라이크 세트 핑크 140 추석 전에 받아볼 수 있나요 ?,6
22505,급해서 그러는데 오늘 발송되나요 ?,6
22506,좀 전에 주문했습니다 당일 발송 가능할까요 ?,6
22507,배송이요 오늘 주문하면 목요일까지 받을 수 있을까요 ?,6
22508,목요일 오전에 주문하면 금요일 배송되나요 ?,6
22509,좀 전에 주문했어요 오늘 배송해 주실 수 있나요 ?,6
22510,추석 전에 배송받을 수 있을까요 ?,6
22511,남아 9호 풀세트 주문하면 금요일까지 받아볼 수 있을까요 ?,6
22512,오늘 주문하면 12/23일까지 받을 수 있을까요 ?,6
22513,혹시 이번 주에 배송 가능할까용 ?,6
22514,오늘 주문하면요크리스마스 전까지 받을 수 있을까요 ?,6
22515,빠른 배송 부탁드려요아기 생일선물로 줄 거라서요주말 전까지 받을 수 있을까요 ?,6
22516,11월 9일 대여 가능한가요 ?,6
22517,배송이요토요일 날 받아볼 수 있겠죠 ?,6
22518,어제 주문했는데 이번 주 안에 혹시 받아볼 수 있을까요 ?,6
22519,배송이요 오늘 주문하면 이번 주 토요일까지 받을 수 있나요 ?,6
22520,오늘 배송 가능할까요 ?,6
22521,5월 4일 날 받아볼 수 있을까요 ?,6
22522,인체에 무해하다고 해서 구입했어요 혹시 오늘 배송은 안 되겠죠 ?,6
22523,낮에 주문했는데 배송은 다음 주 이후에 받을 수 있을까요 ?,6
22524,오늘 주문하면 3월 2일 발송 가능한가요 ?,6
22525,월요일에 물건받을 수 있나요 ?,6
22526,오늘 주문하면 토요일에는 받을 수 있을까요 ?,6
22527,빠른 배송 부탁드립니다 낼까지 가능할까요 ?,6
22528,66번 페도라 주문했는데요 화요일까지 받을 수 있을까요 ?,6
22529,오늘 바로 발송 가능한가요 ?,6
22530,지금 구매했는데 내일까지 받을 수 있을까요 ?,6
22531,오늘 주문하면 내일 받을 수 있을까요 ?,6
22532,배송문의 토요일 전에 받을 수 있나요 ?,6
22533,목요일 출고 가능하죠 ?,6
22534,이번 주 안에 배송되겠죠 ?,6
22535,배송일 지금 주문 결제했는데 이번 주 토요일에는 받을 수 있는 거죠 ?,6
22536,방금 주문했어요 목요일 날 받을 수 있을까요 ?,6
22537,바닐라 핑크면 7호 지금 결제하면 목요일까지 받아볼 수 있을까요 ?,6
22538,오늘 출고안 되나요 ?,6
22539,배송문의 5일 날 주문했는데 12일까지 받아볼 수 잇나여 ?,6
22540,오늘 출고 가능한가요 ?,6
22541,이번 주에 못 받나요 ?,6
22542,방금 주문했는데 오늘 발송될까요 ?,6
22543,4/13 오전에 주문했는데 이번 주 내로 받아볼 수 있을까요 ?,6
22544,배송문의용 방금 주문했어 용 낼 받아볼 수 있는 거죠 ?,6
22545,주말에 사용해야 하는데 오늘 발송해 주실 수 있나요 ?,6
22546,번주에 받을 수 있을까요 ?,6
22547,오전에 주문했는데 오늘 발송 가능한가요 ?,6
22548,내일은 출고될까요 ?,6
22549,문의 지금 주문했는데요 오늘 배송 가능할까요 ?,6
22550,키 138 - 38 키로 M사이즈가 작을까요배랑 허벅지가 통통합니다 L사이즈가 낫겠죠 토요일에 받을 수 있을까요 ?,6
22551,지금 주문하면 내일 받을 수 있나요 ?,6
22552,물놀이 장난감 방수기저귀 튜브 이렇게 주문 햇는데 7일 날 휴가가서 6일까지 받아볼 수 잇겟죠 ?,6
22553,오늘 주문하면 금요일쯤 받을 수 있을까요 ?,6
22554,화요일까지 받을 수 잇나요 ?,6
22555,13일 배송은 14일에 받을 수 있나요 ?,6
22556,주문했는데 담주 화요일까지는 받을 수 있을까요 ?,6
22557,혹시 남은 거보내주실 때 배송며칠 늦어도 괜찮으니 추라 주문하면 같이 보내주실 수 있나요 ?,6
22558,오늘 발송 가능한가요 ?,6
22559,오늘 12시 30분에 주문했는데 오늘 출고 가능할까요 ?,6
22560,안녕하세용 방금 그네 주문했습니다 혹시 오늘 출고 가능한가요 ?,6
22561,2월 13일까지 받을 수 있을까요 ?,6
22562,애가 워낙 밥을 안 먹어서 월요일 받을 수 있나요 ?,6
22563,오늘 배송 가능한가요 ?,6
22564,배송 TK1397 어제 입금했는데 오늘 배송하시나요 그럼 오늘 안에 받을 수 있나요 ?,6
22565,지금 주문하면 화요일까지 받을 수 있나요 ?,6
22566,배송 1 . 26까지 받을 수 있을까요 ?,6
22567,"빠른 배송 어제 오후에 입금했는데 오늘 출고 가능한 거져 ?  오늘 꼭 발송 부탁드립니다 ,",6
22568,혹시나 금요일도 출고가 안 된다면 주소 변경해야 되요 이번 주 안으로 도 착 못하면 변경해야 되거든요 금요일 출고안 될 경우 연락주 실 수 있나요 ?,6
22569,주말에 주문하긴 했는데 화요일 날 받아볼 수 있을까요 ?,6
22570,설전에 받을 수 있을까요 ?,6
22571,오늘 오전 중으로 주문하면 화요일 받을 수 있을까요 ?,6
22572,방금 주문 햇어요 오늘 출고 가능한가요 ?,6
22573,오늘 주문하면 내일 받을 수 있겠죠 ?,6
22574,9번 플라워도 화요일 날 배송되나요 ?,6
22575,바쁘시겠지만 목요일까지 받아볼 수 있을까요 ?,6
22576,오늘 배송될까요 ?,6
22577,금요일까지 꼭 받아야 하는데 가능할까요 ?,6
22578,엘사드레스 지금 주문하면 크리스마스 전에 배송받을 수 있을까요 ?,6
22579,급하게 주문했네요 금요일까지 받을수 있을까요 ?,6
22580,낼까지는 무슨 일이 있어 도와야 되는데 화요일까지 올 수 있는 건가요 ?,6
22581,주문하고 싶은데 날짜 정해서 받을 수 있나요 ?,6
22582,방금 주문은 했는데 21일 화요일까지 꼭 받아야 해요 가능한지요 ?,6
22583,주문했는데 당일 발송될까여 ?,6
22584,지금 주문했는데 오늘 배송 가능한가요 ?,6
22585,오늘 주문하면 오늘 배송 보내줄 수 있나요 ?,6
22586,오늘이 화요일인데 이번 주 금요일까지 받을 수 있을까요 ?,6
22587,130사이즈 지금 주문하려고 하는데 월요일 출고 가능할까요 ?,6
22588,오늘 발송 처리는 안 되나요 ?,6
22589,오늘 주문 ? 는데 다음주 수요일 전에 받을 수 있을까요 ?,6
22590,금요일까지 받을 수 잇서요 ?,6
22591,배송문의 방금 주문했는데 오늘 발송될까요 ?,6
22592,혹 지금 구매하면 금요일까지 받을 수 있을까요 ?,6
22593,오늘 출고 가능한가요 ?,6
22594,토요일 날 받을 수 있겠죠 ?,6
22595,통화가 안돠네요 지금 주문 햇는데 오늘 출고 처리 가능할까요 ?,6
22596,어제 밤에 주문했는데 내일 받을 수 있을까요 ?,6
22597,회욜날 받아볼 수 있을까요 ?,6
22598,오늘 주문하면 내일 받을 수 있나요 ?,6
22599,월요일에 급하게 필요한데 오늘 배송 가능할까요 ?,6
22600,오늘 주문 햇는 데 월요일 날 받을 수 잇을까요 ?,6
22601,급해서 그러는데 월요일까지 받아볼 수 있을까요 ?,6
22602,혹시 어제 주문했는데 월요일에 받아볼 수 있나요 ?,6
22603,방금 주문했는데요 오늘 배송 가능한가요 ?,6
22604,하자 없는 상품으로 검수 후 배송 부탁드리고 낼 오전에 출고 가능하겠죠 ?,6
22605,늦었지만 혹시 한국 날짜로 일요일에 주문하면 추석 전에 받을 수 있을까요 ?,6
22606,5월 10일 날까지 받을 수 있을까요 ?,6
22607,문의 . 오늘 발송 가능한가요 ?,6
22608,금요일 받을 수 있을까요 ?,6
22609,지금 주문했는데 무릎 보호대는 쁘띠핑크로 부탁드려요혹시 금요일까지 받을 수 있을까요 ?,6
22610,오늘 발송 안 되나요 ?,6
22611,아 화요일 날 휴간 데 토요일은 발송 어려우시죠 ?,6
22612,오늘 저녁까지 받을 수 있나요 ?,6
22613,여아 특대형 주문했는데 오늘 발송 가능한가요 ?,6
22614,추석 전에 받을 수 있겠죠 ?,6
22615,오늘 발송될까요 ?,6
22616,방금 주문했는데 내일 배송될까요 ?,6
22617,오늘 주문하면 다음 주 목요일 전에 받아볼 수 있을까요 ?,6
22618,금일 발송될까요 ?,6
22619,지금 주문하면 월요일까지는 받아볼 수 있을까요 ?,6
22620,오늘 주문하면 이번 주 금요일까지는 받아볼 수 있을까요 ?,6
22621,배송조끼턱받이 6개 주문했는데요 빠른 배송 부탁드립니다 내일까지 받을 수 있겠 ?  ?,6
22622,배송요오늘 배송 가능한가요 ?,6
22623,12시전에 주문하려고 했는데 시간이 지났네요 급한데 오늘 배송 가능할까요 ?,6
22624,문의 지금 주문하면 설 전까지 받아볼 수 있나요 ?,6
22625,배송문의 오늘 구매했는데요 월요일까지 꼭 받아볼 수 있다면 배송받을 주소 변경도 가능한가요 ?,6
22626,사은품은 2단계로 부탁드립니다 .  그리고 오늘 배송 가능할까요 ?,6
22627,좀 전에 주문했는데 오늘 발송 가능한가요 ?,6
22628,저금요일까지 꼭 받아야 하는데 받을 수 있을까요 ?,6
22629,사은품 다오는 거 맞나요 .  그리구 9/27일 금요일까지 받아볼 수 있나요 ?,6
22630,지금 주문하면 다음 주 월요일 배송받을 수 있을까요 ?,6
22631,월요일에 발송되지요 ?,6
22632,17일에 주문한 만 3세 세트가 오늘 집하라고 나오는데 오늘 주문한 2세 세트도 오늘 발송 가능할까요 ?,6
22633,지금 주문하면 설 이후로 받나요 ?,6
22634,2건 주문했는데 1건은 9월 4일에 받을 수 있나요 ?,6
22635,오늘 기출문제집 구매했는데 빨리 받아야 하는 상품인데 오늘 출고 가능한가요 ?,6
22636,톨날까지 꼭 받게 해주시면 안 될까요 ?,6
22637,예약 배송 가능한가요 ?,6
22638,혹시 이번 주 토요일에 써야 하는데 금요일에 받을 수 있을까요 ?,6
22639,금잔화여아 S슈트 세트 주문하면 오늘 발송되나욤 ?,6
22640,아들 어린이날 선물로 삿는 뎅 5월 5일까지 받을 수 있을까요 ?,6
22641,다음 주 수요일까지는 배송되나요 ?,6
22642,월요일 발송하면 화요일 받을 수 있는 거죠 ?,6
22643,늦어도 목요일까지 배송 가능할까요 ?,6
22644,쫌전에 주문했는데 오늘 출고될까요 ?,6
22645,내일 받을 수 있을까요 ?,6
22646,통화하고 급하게 주문 넣었는데 오늘 제작해서 바로 택배 보내주신다고는 했는데 토요일까지 받을 수 있을까요 ?,6
22647,오늘도 발송 안 되나요 ?,6
22648,5월 8일 전으로 배송해줄 수 있나요 ?,6
22649,이번 주 내로 받을 수는 있는 건가요 ?,6
22650,지금 주문했는데 오늘 발송 가능할까요 ?,6
22651,지금 주문하면 당일 발송은 안 되나요 ?,6
22652,오늘 주문했는데 토요일까지 배송 가능할까요 ?,6
22653,토요일 주문했습니다 오늘 발송 가능한가요 ?,6
22654,빠른 배송 부탁드립니다 .  금요일까지 받을 수 있겠죠 ?,6
22655,오늘 주문하면 낼 받을 수 있나여 ?,6
22656,혹시 지금 결제하면 오늘보내줄 수 있나요 ?,6
22657,같이 했어야 했는데 하나를 늦게 이번 주에 입어야 해서요 긴 바지 입으래서 금요일까지 배송될까요 ?,6
22658,주문했는데요당일 출고가 되나요 ?,6
22659,"어린이날이전에 받고 싶은데 ,  가능한가요 ?",6
22660,11/8일 내일이 애생일인데 오늘 발송나갈 수 있을까요 ?,6
22661,엇능 주문할 걸 추석 택배로 배송 지연될 수 있다는데 이번 주 내로 받을 수 있겠죠 ?,6
22662,혹시 지금 구매하면 화요일까지 받을 수 있을까요 ?,6
22663,"포장 확실하게 해주시고 ,  스티커 포함 구성품 빠지지 않게 주의해주세요 .  배송은 내일 될까요 ?",6
22664,구매했는데 이번 주 토요일까지 올 수 있을까요 ?,6
22665,지금 주문 햇는데 낼 받을 수 잇나요 ?,6
22666,발송문의 화요일 밤 10시에 주문했는데 수요일 발송될까요 ?,6
22667,오전 중으로 배송 주문 넣었는데 오늘 발송 가능할까요 ?,6
22668,오늘 발송 안 되면 미리 알려주시겠어요 ?,6
22669,아직 배송 준비 중인데 오늘은 배송될까요 ?,6
22670,일요일이 돌잔치인데 토요일까지 받을 수 있나요 ?,6
22671,크리스마스 전까지 받을 수 있을까요 ?,6
22672,수딩젤 주문했는데요오늘 출고 가능한가요 ?,6
22673,1월 8일 받을 수 있나요 ?,6
22674,방금 주문했는데 이번 주 내에 배송받을 수 있을까요 ?,6
22675,이번 주 중으로 받아봐야 하는데 받을 수 있겠지요 ?,6
22676,방금 전에 결제했는데요혹시 당일 발송 가능할까요 ?,6
22677,방금 결제했는데요 .  설전에 받을 수 있겠죠 ?,6
22678,120130 주문했습니다 .  품절 아니므로 오늘 발송 가능한 거죠 ?,6
22679,어제 주문했는데 내일 받을 수 있을까요 ?,6
22680,오늘 1번 상품 구매했어요 28일 전에 받아볼 수 있나요 ?,6
22681,19일보다 빨리 받아볼 수 있을까요 ?,6
22682,한 시 전 주문했는데 . 내일까지 받아볼 수 있을까요 ?,6
22683,금일 출고되어 낼 받아볼 수 잇는 건가요 ?,6
22684,"310 ,  313 ,  314 ,  316 ,  323 ,  325 두 개씩 부탁드릴께요 이유식이 다 떨어져서 혹시 수요일까지 받을 수 있을까요 ?",6
22685,2학년 2학기 수학수학 익 힘겨울 안전한 생활을 구입하고 싶은데요 오늘 오후 5시 이전에 주문하면 오늘 발송 가능한 지 문의 드려요 ?,6
